,index,Chainage,tnd_ot,tnd_hdd,hdd,drt,drt_duct_dam,dit,dit_duct_miss,blow
2579,2779,2579,False,False,False,False,False,True,False,True
2580,2780,2580,False,False,False,False,False,True,False,True
2581,2781,2581,False,False,False,False,False,True,False,True
2582,2782,2582,False,False,False,True,False,True,False,True
2583,2783,2583,False,False,False,True,False,True,False,True
2584,2784,2584,False,False,False,True,False,True,False,True
2585,2785,2585,False,False,False,True,False,True,False,True
2586,2786,2586,False,False,False,True,False,True,False,True
2587,2787,2587,False,False,False,True,False,True,False,True
2588,2788,2588,False,False,False,True,False,True,False,True
2589,2789,2589,False,False,False,True,False,True,False,True
2590,2790,2590,False,False,False,True,False,True,False,True
2591,2791,2591,False,False,False,True,False,True,False,True
2592,2792,2592,False,False,False,True,False,True,False,True
2593,2793,2593,False,False,False,True,False,True,False,True
2594,2794,2594,False,False,False,True,False,True,False,True
2595,2795,2595,False,False,False,True,False,True,False,True
2596,2796,2596,False,False,False,True,False,True,False,True
2597,2797,2597,False,False,False,True,False,True,False,True
2598,2798,2598,False,False,False,True,False,True,False,True
2599,2799,2599,False,False,False,True,False,True,False,True
2600,2800,2600,False,False,False,True,False,True,False,True
2601,2801,2601,False,False,False,True,False,True,False,True
2602,2802,2602,False,False,False,True,False,True,False,True
2603,2803,2603,False,False,False,True,False,True,False,True
2604,2804,2604,False,False,False,True,False,True,False,True
2605,2805,2605,False,False,False,True,False,True,False,True
2606,2806,2606,False,False,False,True,False,True,False,True
2607,2807,2607,False,False,False,True,False,True,False,True
2608,2808,2608,False,False,False,True,False,True,False,True
2609,2809,2609,False,False,False,True,False,True,False,True
2610,2810,2610,False,False,False,True,False,True,False,True
2611,2811,2611,False,False,False,True,False,True,False,True
2612,2812,2612,False,False,False,True,False,True,False,True
2613,2813,2613,False,False,False,True,False,True,False,True
2614,2814,2614,False,False,False,True,False,True,False,True
2615,2815,2615,False,False,False,True,False,True,False,True
2616,2816,2616,False,False,False,True,False,True,False,True
2617,2817,2617,False,False,False,True,False,True,False,True
2618,2818,2618,False,False,False,True,False,True,False,True
2619,2819,2619,False,False,False,True,False,True,False,True
2620,2820,2620,False,False,False,True,False,True,False,True
2621,2821,2621,False,False,False,True,False,True,False,True
2622,2822,2622,False,False,False,True,False,True,False,True
2623,2823,2623,False,False,False,True,False,True,False,True
2624,2824,2624,False,False,False,True,False,True,False,True
2625,2825,2625,False,False,False,True,False,True,False,True
2626,2826,2626,False,False,False,True,False,True,False,True
2627,2827,2627,False,False,False,True,False,True,False,True
2628,2828,2628,False,False,False,True,False,True,False,True
2629,2829,2629,False,False,False,True,False,True,False,True
2630,2830,2630,False,False,False,True,False,True,False,True
2631,2831,2631,False,False,False,True,False,True,False,True
2632,2832,2632,False,False,False,True,False,True,False,True
2633,2833,2633,False,False,False,True,False,True,False,True
2634,2834,2634,False,False,False,True,False,True,False,True
2635,2835,2635,False,False,False,True,False,True,False,True
2636,2836,2636,False,False,False,True,False,True,False,True
2637,2837,2637,False,False,False,True,False,True,False,True
2638,2838,2638,False,False,False,True,False,True,False,True
2639,2839,2639,False,False,False,True,False,True,False,True
2640,2840,2640,False,False,False,True,False,True,False,True
2641,2841,2641,False,False,False,True,False,True,False,True
2642,2842,2642,False,False,False,True,False,True,False,True
2643,2843,2643,False,False,False,True,False,True,False,True
2644,2844,2644,False,False,False,True,False,True,False,True
2645,2845,2645,False,False,False,True,False,True,False,True
2646,2846,2646,False,False,False,True,False,True,False,True
2647,2847,2647,False,False,False,True,False,True,False,True
2648,2848,2648,False,False,False,True,False,True,False,True
2649,2849,2649,False,False,False,True,False,True,False,True
2650,2850,2650,False,False,False,True,False,True,False,True
2651,2851,2651,False,False,False,True,False,True,False,True
2652,2852,2652,False,False,False,True,False,True,False,True
2653,2853,2653,False,False,False,True,False,True,False,True
2654,2854,2654,False,False,False,True,False,True,False,True
2655,2855,2655,False,False,False,True,False,True,False,True
2656,2856,2656,False,False,False,True,False,True,False,True
2657,2857,2657,False,False,False,True,False,True,False,True
2658,2858,2658,False,False,False,True,False,True,False,True
2659,2859,2659,False,False,False,True,False,True,False,True
2660,2860,2660,False,False,False,True,False,True,False,True
2661,2861,2661,False,False,False,True,False,True,False,True
2662,2862,2662,False,False,False,True,False,True,False,True
2663,2863,2663,False,False,False,True,False,True,False,True
2664,2864,2664,False,False,False,True,False,True,False,True
2665,2865,2665,False,False,False,True,False,True,False,True
2666,2866,2666,False,False,False,True,False,True,False,True
2667,2867,2667,False,False,False,True,False,True,False,True
2668,2868,2668,False,False,False,True,False,True,False,True
2669,2869,2669,False,False,False,True,False,True,False,True
2670,2870,2670,False,False,False,True,False,True,False,True
2671,2871,2671,False,False,False,True,False,True,False,True
2672,2872,2672,False,False,False,True,False,True,False,True
2673,2873,2673,False,False,False,True,False,True,False,True
2674,2874,2674,False,False,False,True,False,True,False,True
2675,2875,2675,False,False,False,True,False,True,False,True
2676,2876,2676,False,False,False,False,False,True,False,True
2677,2877,2677,False,False,False,False,False,True,False,True
2678,2878,2678,False,False,False,False,False,True,False,True
2679,2879,2679,False,False,False,False,False,True,False,True
2680,2880,2680,False,False,False,False,False,True,False,True
2681,2881,2681,False,False,False,False,False,True,False,True
2682,2882,2682,False,False,False,False,False,True,False,True
2683,2883,2683,False,False,False,False,False,True,False,True
2684,2884,2684,False,False,False,False,False,True,False,True
2685,2885,2685,False,False,False,False,False,True,False,True
2686,2886,2686,False,False,False,False,False,True,False,True
2687,2887,2687,False,False,False,False,False,True,False,True
2688,2888,2688,False,False,False,False,False,True,False,True
2689,2889,2689,False,False,False,False,False,True,False,True
2690,2890,2690,False,False,False,False,False,True,False,True
2691,2891,2691,False,False,False,False,False,True,False,True
2692,2892,2692,False,False,False,False,False,True,False,True
2693,2893,2693,False,False,False,False,False,True,False,True
2694,2894,2694,False,False,False,False,False,True,False,True
2695,2895,2695,False,False,False,False,False,True,False,True
2696,2896,2696,False,False,False,False,False,True,False,True
2697,2897,2697,False,False,False,False,False,True,False,True
2698,2898,2698,False,False,False,False,False,True,False,True
2699,2899,2699,False,False,False,False,False,True,False,True
2700,2900,2700,False,False,False,False,False,True,False,True
2701,2901,2701,False,False,False,False,False,True,False,True
2702,2902,2702,False,False,False,False,False,True,False,True
2703,2903,2703,False,False,False,False,False,True,False,True
2704,2904,2704,False,False,False,False,False,True,False,True
2705,2905,2705,False,False,False,False,False,True,False,True
2706,2906,2706,False,False,False,False,False,True,False,True
2707,2907,2707,False,False,False,False,False,True,False,True
2708,2908,2708,False,False,False,False,False,True,False,True
2709,2909,2709,False,False,False,False,False,True,False,True
2710,2910,2710,False,False,False,False,False,True,False,True
2711,2911,2711,False,False,False,False,False,True,False,True
2712,2912,2712,False,False,False,False,False,True,False,True
2713,2913,2713,False,False,False,False,False,True,False,True
2714,2914,2714,False,False,False,False,False,True,False,True
2715,2915,2715,False,False,False,False,False,True,False,True
2716,2916,2716,False,False,False,False,False,True,False,True
2717,2917,2717,False,False,False,False,False,True,False,True
2718,2918,2718,False,False,False,False,False,True,False,True
2719,2919,2719,False,False,False,True,False,True,False,True
2720,2920,2720,False,False,False,True,False,True,False,True
2721,2921,2721,False,False,False,True,False,True,False,True
2722,2922,2722,False,False,False,True,False,True,False,True
2723,2923,2723,False,False,False,True,False,True,False,True
2724,2924,2724,False,False,False,True,False,True,False,True
2725,2925,2725,False,False,False,True,False,True,False,True
2726,2926,2726,False,False,False,True,False,True,False,True
2727,2927,2727,False,False,False,True,False,True,False,True
2728,2928,2728,False,False,False,True,False,True,False,True
2729,2929,2729,False,False,False,True,False,True,False,True
2730,2930,2730,False,False,False,True,False,True,False,True
2731,2931,2731,False,False,False,True,False,True,False,True
2732,2932,2732,False,False,False,True,False,True,False,True
2733,2933,2733,False,False,False,True,False,True,False,True
2734,2934,2734,False,False,False,True,False,True,False,True
2735,2935,2735,False,False,False,True,False,True,False,True
2736,2936,2736,False,False,False,True,False,True,False,True
2737,2937,2737,False,False,False,True,False,True,False,True
2738,2938,2738,False,False,False,True,False,True,False,True
2739,2939,2739,False,False,False,True,False,True,False,True
2740,2940,2740,False,False,False,True,False,True,False,True
2741,2941,2741,False,False,False,True,False,True,False,True
2742,2942,2742,False,False,False,True,False,True,False,True
2743,2943,2743,False,False,False,True,False,True,False,True
2744,2944,2744,False,False,False,True,False,True,False,True
2745,2945,2745,False,False,False,True,False,True,False,True
2746,2946,2746,False,False,False,True,False,True,False,True
2747,2947,2747,False,False,False,True,False,True,False,True
2748,2948,2748,False,False,False,True,False,True,False,True
2749,2949,2749,False,False,False,True,False,True,False,True
2750,2950,2750,False,False,False,True,False,True,False,True
2751,2951,2751,False,False,False,True,False,True,False,True
2752,2952,2752,False,False,False,True,False,True,False,True
2753,2953,2753,False,False,False,True,False,True,False,True
2754,2954,2754,False,False,False,True,False,True,False,True
2755,2955,2755,False,False,False,True,False,True,False,True
2756,2956,2756,False,False,False,True,False,True,False,True
2757,2957,2757,False,False,False,True,False,True,False,True
2758,2958,2758,False,False,False,True,False,True,False,True
2759,2959,2759,False,False,False,True,False,True,False,True
2760,2960,2760,False,False,False,True,False,True,False,True
2761,2961,2761,False,False,False,True,False,True,False,True
2762,2962,2762,False,False,False,True,False,True,False,True
2763,2963,2763,False,False,False,True,False,True,False,True
2764,2964,2764,False,False,False,True,False,True,False,True
2765,2965,2765,False,False,False,True,False,True,False,True
2766,2966,2766,False,False,False,True,False,True,False,True
2767,2967,2767,False,False,False,True,False,True,False,True
2768,2968,2768,False,False,False,True,False,True,False,True
2769,2969,2769,False,False,False,True,False,True,False,True
2770,2970,2770,False,False,False,True,False,True,False,True
2771,2971,2771,False,False,False,True,False,True,False,True
2772,2972,2772,False,False,False,True,False,True,False,True
2773,2973,2773,False,False,False,True,False,True,False,True
2774,2974,2774,False,False,False,True,False,True,False,True
2775,2975,2775,False,False,False,True,False,True,False,True
2776,2976,2776,False,False,False,True,False,True,False,True
2777,2977,2777,False,False,False,True,False,True,False,True
2778,2978,2778,False,False,False,True,False,True,False,True
2779,2979,2779,False,False,False,True,False,True,False,True
2780,2980,2780,False,False,False,True,False,True,False,True
2781,2981,2781,False,False,False,True,False,True,False,True
2782,2982,2782,False,False,False,True,False,True,False,True
2783,2983,2783,False,False,False,True,False,True,False,True
2784,2984,2784,False,False,False,True,False,True,False,True
2785,2985,2785,False,False,False,True,False,True,False,True
2786,2986,2786,False,False,False,True,False,True,False,True
2787,2987,2787,False,False,False,True,False,True,False,True
2788,2988,2788,False,False,False,True,False,True,False,True
2789,2989,2789,False,False,False,True,False,True,False,True
2790,2990,2790,False,False,False,True,False,True,False,True
2791,2991,2791,False,False,False,True,False,True,False,True
2792,2992,2792,False,False,False,True,False,True,False,True
2793,2993,2793,False,False,False,False,False,True,False,True
2794,2994,2794,False,False,False,False,False,True,False,True
2795,2995,2795,False,False,False,False,False,True,False,True
2796,2996,2796,False,False,False,False,False,True,False,True
2797,2997,2797,False,False,False,False,False,True,False,True
2798,2998,2798,False,False,False,False,False,True,False,True
2799,2999,2799,False,False,False,False,False,True,False,True
2800,3000,2800,False,False,False,False,False,True,False,True
2801,3001,2801,False,False,False,False,False,True,False,True
2802,3002,2802,False,False,False,False,False,True,False,True
2803,3003,2803,False,False,False,False,False,True,False,True
2804,3004,2804,False,False,False,False,False,True,False,True
2805,3005,2805,False,False,False,False,False,True,False,True
2806,3006,2806,False,False,False,False,False,True,False,True
2807,3007,2807,False,False,False,False,False,True,False,True
2808,3008,2808,False,False,False,False,False,True,False,True
2809,3009,2809,False,False,False,False,False,True,False,True
2810,3010,2810,False,False,False,False,False,True,False,True
2811,3011,2811,False,False,False,False,False,True,False,True
2812,3012,2812,False,False,False,False,False,True,False,True
2813,3013,2813,False,False,False,False,False,True,False,True
2814,3014,2814,False,False,False,False,False,True,False,True
2815,3015,2815,False,False,False,False,False,True,False,True
2816,3016,2816,False,False,False,False,False,True,False,True
2817,3017,2817,False,False,False,False,False,True,False,True
2818,3018,2818,False,False,False,False,False,True,False,True
2819,3019,2819,False,False,False,False,False,True,False,True
2820,3020,2820,False,False,False,False,False,True,False,True
2821,3021,2821,False,False,False,False,False,True,False,True
2822,3022,2822,False,False,False,False,False,True,False,True
2823,3023,2823,False,False,False,False,False,True,False,True
2824,3024,2824,False,False,False,False,False,True,False,True
2825,3025,2825,False,False,False,False,False,True,False,True
2826,3026,2826,False,False,False,False,False,True,False,True
2827,3027,2827,False,False,False,False,False,True,False,True
2828,3028,2828,False,False,False,False,False,True,False,True
2829,3029,2829,False,False,False,False,False,True,False,True
2830,3030,2830,False,False,False,False,False,True,False,True
2831,3031,2831,False,False,False,False,False,True,False,True
2832,3032,2832,False,False,False,False,False,True,False,True
2833,3033,2833,False,False,False,False,False,True,False,True
2834,3034,2834,False,False,False,False,False,True,False,True
2835,3035,2835,False,False,False,False,False,True,False,True
2836,3036,2836,False,False,False,False,False,True,False,True
2837,3037,2837,False,False,False,False,False,True,False,True
2838,3038,2838,False,False,False,False,False,True,False,True
2839,3039,2839,False,False,False,False,False,True,False,True
2840,3040,2840,False,False,False,False,False,True,False,True
2841,3041,2841,False,False,False,False,False,True,False,True
2842,3042,2842,False,False,False,True,False,True,False,True
2843,3043,2843,False,False,False,True,False,True,False,True
2844,3044,2844,False,False,False,True,False,True,False,True
2845,3045,2845,False,False,False,True,False,True,False,True
2846,3046,2846,False,False,False,True,False,True,False,True
2847,3047,2847,False,False,False,True,False,True,False,True
2848,3048,2848,False,False,False,True,False,True,False,True
2849,3049,2849,False,False,False,True,False,True,False,True
2850,3050,2850,False,False,False,True,False,True,False,True
2851,3051,2851,False,False,False,True,False,True,False,True
2852,3052,2852,False,False,False,True,False,True,False,True
2853,3053,2853,False,False,False,True,False,True,False,True
2854,3054,2854,False,False,False,True,False,True,False,True
2855,3055,2855,False,False,False,True,False,True,False,True
2856,3056,2856,False,False,False,True,False,True,False,True
2857,3057,2857,False,False,False,True,False,True,False,True
2858,3058,2858,False,False,False,True,False,True,False,True
2859,3059,2859,False,False,False,True,False,True,False,True
2860,3060,2860,False,False,False,True,False,True,False,True
2861,3061,2861,False,False,False,True,False,True,False,True
2862,3062,2862,False,False,False,True,False,True,False,True
2863,3063,2863,False,False,False,True,False,True,False,True
2864,3064,2864,False,False,False,True,False,True,False,True
2865,3065,2865,False,False,False,True,False,True,False,True
2866,3066,2866,False,False,False,True,False,True,False,True
2867,3067,2867,False,False,False,True,False,True,False,True
2868,3068,2868,False,False,False,True,False,True,False,True
2869,3069,2869,False,False,False,True,False,True,False,True
2870,3070,2870,False,False,False,True,False,True,False,True
2871,3071,2871,False,False,False,True,False,True,False,True
2872,3072,2872,False,False,False,True,False,True,False,True
2873,3073,2873,False,False,False,True,False,True,False,True
2874,3074,2874,False,False,False,True,False,True,False,True
2875,3075,2875,False,False,False,True,False,True,False,True
2876,3076,2876,False,False,False,True,False,True,False,True
2877,3077,2877,False,False,False,True,False,True,False,True
2878,3078,2878,False,False,False,True,False,True,False,True
2879,3079,2879,False,False,False,True,False,True,False,True
2880,3080,2880,False,False,False,True,False,True,False,True
2881,3081,2881,False,False,False,True,False,True,False,True
2882,3082,2882,False,False,False,True,False,True,False,True
2883,3083,2883,False,False,False,True,False,True,False,True
2884,3084,2884,False,False,False,True,False,True,False,True
2885,3085,2885,False,False,False,True,False,True,False,True
2886,3086,2886,False,False,False,True,False,True,False,True
2887,3087,2887,False,False,False,True,False,True,False,True
2888,3088,2888,False,False,False,True,False,True,False,True
2889,3089,2889,False,False,False,True,False,True,False,True
2890,3090,2890,False,False,False,True,False,True,False,True
2891,3091,2891,False,False,False,True,False,True,False,True
2892,3092,2892,False,False,False,True,False,True,False,True
2893,3093,2893,False,False,False,True,False,True,False,True
2894,3094,2894,False,False,False,True,False,True,False,True
2895,3095,2895,False,False,False,False,False,True,False,True
2896,3096,2896,False,False,False,False,False,True,False,True
2897,3097,2897,False,False,False,False,False,True,False,True
2898,3098,2898,False,False,False,False,False,True,False,True
2899,3099,2899,False,False,False,False,False,True,False,True
2900,3100,2900,False,False,False,False,False,True,False,True
2901,3101,2901,False,False,False,False,False,True,False,True
2902,3102,2902,False,False,False,False,False,True,False,True
2903,3103,2903,False,False,False,False,False,True,False,True
2904,3104,2904,False,False,False,False,False,True,False,True
2905,3105,2905,False,False,False,False,False,True,False,True
2906,3106,2906,False,False,False,False,False,True,False,True
2907,3107,2907,False,False,False,False,False,True,False,True
2908,3108,2908,False,False,False,False,False,True,False,True
2909,3109,2909,False,False,False,False,False,True,False,True
2910,3110,2910,False,False,False,False,False,True,False,True
2911,3111,2911,False,False,False,False,False,True,False,True
2912,3112,2912,False,False,False,False,False,True,False,True
2913,3113,2913,False,False,False,False,False,True,False,True
2914,3114,2914,False,False,False,False,False,True,False,True
2915,3115,2915,False,False,False,False,False,True,False,True
2916,3116,2916,False,False,False,False,False,True,False,True
2917,3117,2917,False,False,False,False,False,True,False,True
2918,3118,2918,False,False,False,False,False,True,False,True
2919,3119,2919,False,False,False,True,False,True,False,True
2920,3120,2920,False,False,False,True,False,True,False,True
2921,3121,2921,False,False,False,True,False,True,False,True
2922,3122,2922,False,False,False,True,False,True,False,True
2923,3123,2923,False,False,False,True,False,True,False,True
2924,3124,2924,False,False,False,True,False,True,False,True
2925,3125,2925,False,False,False,True,False,True,False,True
2926,3126,2926,False,False,False,True,False,True,False,True
2927,3127,2927,False,False,False,True,False,True,False,True
2928,3128,2928,False,False,False,True,False,True,False,True
2929,3129,2929,False,False,False,True,False,True,False,True
2930,3130,2930,False,False,False,True,False,True,False,True
2931,3131,2931,False,False,False,True,False,True,False,True
2932,3132,2932,False,False,False,True,False,True,False,True
2933,3133,2933,False,False,False,True,False,True,False,True
2934,3134,2934,False,False,False,True,False,True,False,True
2935,3135,2935,False,False,False,True,False,True,False,True
2936,3136,2936,False,False,False,True,False,True,False,True
2937,3137,2937,False,False,False,True,False,True,False,True
2938,3138,2938,False,False,False,True,False,True,False,True
2939,3139,2939,False,False,False,True,False,True,False,True
2940,3140,2940,False,False,False,True,False,True,False,True
2941,3141,2941,False,False,False,True,False,True,False,True
2942,3142,2942,False,False,False,True,False,True,False,True
2943,3143,2943,False,False,False,True,False,True,False,True
2944,3144,2944,False,False,False,True,False,True,False,True
2945,3145,2945,False,False,False,True,False,True,False,True
2946,3146,2946,False,False,False,True,False,True,False,True
2947,3147,2947,False,False,False,True,False,True,False,True
2948,3148,2948,False,False,False,False,False,True,False,True
2949,3149,2949,False,False,False,False,False,True,False,True
2950,3150,2950,False,False,False,False,False,True,False,True
2951,3151,2951,False,False,False,False,False,True,False,True
2952,3152,2952,False,False,False,True,False,True,False,True
2953,3153,2953,False,False,False,True,False,True,False,True
2954,3154,2954,False,False,False,True,False,True,False,True
2955,3155,2955,False,False,False,True,False,True,False,True
2956,3156,2956,False,False,False,True,False,True,False,True
2957,3157,2957,False,False,False,True,False,True,False,True
2958,3158,2958,False,False,False,True,False,True,False,True
2959,3159,2959,False,False,False,True,False,True,False,True
2960,3160,2960,False,False,False,True,False,True,False,True
2961,3161,2961,False,False,False,True,False,True,False,True
2962,3162,2962,False,False,False,True,False,True,False,True
2963,3163,2963,False,False,False,True,False,True,False,True
2964,3164,2964,False,False,False,True,False,True,False,True
2965,3165,2965,False,False,False,True,False,True,False,True
2966,3166,2966,False,False,False,True,False,True,False,True
2967,3167,2967,False,False,False,True,False,True,False,True
2968,3168,2968,False,False,False,True,False,True,False,True
2969,3169,2969,False,False,False,True,False,True,False,True
2970,3170,2970,False,False,False,True,False,True,False,True
2971,3171,2971,False,False,False,True,False,True,False,True
2972,3172,2972,False,False,False,True,False,True,False,True
2973,3173,2973,False,False,False,True,False,True,False,True
2974,3174,2974,False,False,False,True,False,True,False,True
2975,3175,2975,False,False,False,True,False,True,False,True
2976,3176,2976,False,False,False,True,False,True,False,True
2977,3177,2977,False,False,False,True,False,True,False,True
2978,3178,2978,False,False,False,True,False,True,False,True
2979,3179,2979,False,False,False,True,False,True,False,True
2980,3180,2980,False,False,False,True,False,True,False,True
2981,3181,2981,False,False,False,True,False,True,False,True
2982,3182,2982,False,False,False,True,False,True,False,True
2983,3183,2983,False,False,False,True,False,True,False,True
2984,3184,2984,False,False,False,True,False,True,False,True
2985,3185,2985,False,False,False,True,False,True,False,True
2986,3186,2986,False,False,False,True,False,True,False,True
2987,3187,2987,False,False,False,True,False,True,False,True
2988,3188,2988,False,False,False,True,False,True,False,True
2989,3189,2989,False,False,False,True,False,True,False,True
2990,3190,2990,False,False,False,True,False,True,False,True
2991,3191,2991,False,False,False,True,False,True,False,True
2992,3192,2992,False,False,False,True,False,True,False,True
2993,3193,2993,False,False,False,True,False,True,False,True
2994,3194,2994,False,False,False,True,False,True,False,True
2995,3195,2995,False,False,False,True,False,True,False,True
2996,3196,2996,False,False,False,True,False,True,False,True
2997,3197,2997,False,False,False,True,False,True,False,True
2998,3198,2998,False,False,False,True,False,True,False,True
2999,3199,2999,False,False,False,True,False,True,False,True
3000,3200,3000,False,False,False,True,False,True,False,True
3001,3201,3001,False,False,False,True,False,True,False,True
3002,3202,3002,False,False,False,True,False,True,False,True
3003,3203,3003,False,False,False,True,False,True,False,True
3004,3204,3004,False,False,False,True,False,True,False,True
3005,3205,3005,False,False,False,True,False,True,False,True
3006,3206,3006,False,False,False,True,False,True,False,True
3007,3207,3007,False,False,False,True,False,True,False,True
3008,3208,3008,False,False,False,False,False,True,False,True
3009,3209,3009,False,False,False,False,False,True,False,True
3010,3210,3010,False,False,False,False,False,True,False,True
3011,3211,3011,False,False,False,False,False,True,False,True
3012,3212,3012,False,False,False,False,False,True,False,True
3013,3213,3013,False,False,False,False,False,True,False,True
3014,3214,3014,False,False,False,False,False,True,False,True
3015,3215,3015,False,False,False,False,False,True,False,True
3016,3216,3016,False,False,False,False,False,True,False,True
3017,3217,3017,False,False,False,False,False,True,False,True
3018,3218,3018,False,False,False,False,False,True,False,True
3019,3219,3019,False,False,False,False,False,True,False,True
3020,3220,3020,False,False,False,False,False,True,False,True
3021,3221,3021,False,False,False,False,False,True,False,True
3022,3222,3022,False,False,False,False,False,True,False,True
3023,3223,3023,False,False,False,False,False,True,False,True
3024,3224,3024,False,False,False,False,False,True,False,True
3025,3225,3025,False,False,False,False,False,True,False,True
3026,3226,3026,False,False,False,False,False,True,False,True
3027,3227,3027,False,False,False,False,False,True,False,True
3028,3228,3028,False,False,False,False,False,True,False,True
3029,3229,3029,False,False,False,False,False,True,False,True
3030,3230,3030,False,False,False,False,False,True,False,True
3031,3231,3031,False,False,False,False,False,True,False,True
3032,3232,3032,False,False,False,False,False,True,False,True
3033,3233,3033,False,False,False,False,False,True,False,True
3034,3234,3034,False,False,False,False,False,True,False,True
3035,3235,3035,False,False,False,False,False,True,False,True
3036,3236,3036,False,False,False,False,False,True,False,True
3037,3237,3037,False,False,False,False,False,True,False,True
3038,3238,3038,False,False,False,False,False,True,False,True
3039,3239,3039,False,False,False,False,False,True,False,True
3040,3240,3040,False,False,False,False,False,True,False,True
3041,3241,3041,False,False,False,False,False,True,False,True
3042,3242,3042,False,False,False,False,False,True,False,True
3043,3243,3043,False,False,False,False,False,True,False,True
3044,3244,3044,False,False,False,False,False,True,False,True
3045,3245,3045,False,False,False,False,False,True,False,True
3046,3246,3046,False,False,False,False,False,True,False,True
3047,3247,3047,False,False,False,False,False,True,False,True
3048,3248,3048,False,False,False,False,False,True,False,True
3049,3249,3049,False,False,False,False,False,True,False,True
3050,3250,3050,False,False,False,False,False,True,False,True
3051,3251,3051,False,False,False,False,False,True,False,True
3052,3252,3052,False,False,False,False,False,True,False,True
3053,3253,3053,False,False,False,False,False,True,False,True
3054,3254,3054,False,False,False,False,False,True,False,True
3055,3255,3055,False,False,False,False,False,True,False,True
3056,3256,3056,False,False,False,False,False,True,False,True
3057,3257,3057,False,False,False,True,False,True,False,True
3058,3258,3058,False,False,False,True,False,True,False,True
3059,3259,3059,False,False,False,True,False,True,False,True
3060,3260,3060,False,False,False,True,False,True,False,True
3061,3261,3061,False,False,False,True,False,True,False,True
3062,3262,3062,False,False,False,True,False,True,False,True
3063,3263,3063,False,False,False,True,False,True,False,True
3064,3264,3064,False,False,False,True,False,True,False,True
3065,3265,3065,False,False,False,True,False,True,False,True
3066,3266,3066,False,False,False,True,False,True,False,True
3067,3267,3067,False,False,False,True,False,True,False,True
3068,3268,3068,False,False,False,True,False,True,False,True
3069,3269,3069,False,False,False,True,False,True,False,True
3070,3270,3070,False,False,False,True,False,True,False,True
3071,3271,3071,False,False,False,True,False,True,False,True
3072,3272,3072,False,False,False,True,False,True,False,True
3073,3273,3073,False,False,False,True,False,True,False,True
3074,3274,3074,False,False,False,True,False,True,False,True
3075,3275,3075,False,False,False,True,False,True,False,True
3076,3276,3076,False,False,False,True,False,True,False,True
3077,3277,3077,False,False,False,True,False,True,False,True
3078,3278,3078,False,False,False,True,False,True,False,True
3079,3279,3079,False,False,False,True,False,True,False,True
3080,3280,3080,False,False,False,True,False,True,False,True
3081,3281,3081,False,False,False,True,False,True,False,True
3082,3282,3082,False,False,False,True,False,True,False,True
3083,3283,3083,False,False,False,True,False,True,False,True
3084,3284,3084,False,False,False,True,False,True,False,True
3085,3285,3085,False,False,False,True,False,True,False,True
3086,3286,3086,False,False,False,True,False,True,False,True
3087,3287,3087,False,False,False,True,False,True,False,True
3088,3288,3088,False,False,False,True,False,True,False,True
3089,3289,3089,False,False,False,True,False,True,False,True
3090,3290,3090,False,False,False,True,False,True,False,True
3091,3291,3091,False,False,False,True,False,True,False,True
3092,3292,3092,False,False,False,True,False,True,False,True
3093,3293,3093,False,False,False,True,False,True,False,True
3094,3294,3094,False,False,False,True,False,True,False,True
3095,3295,3095,False,False,False,True,False,True,False,True
3096,3296,3096,False,False,False,True,False,True,False,True
3097,3297,3097,False,False,False,True,False,True,False,True
3098,3298,3098,False,False,False,True,False,True,False,True
3099,3299,3099,False,False,False,True,False,True,False,True
3100,3300,3100,False,False,False,True,False,True,False,True
3101,3301,3101,False,False,False,True,False,True,False,True
3102,3302,3102,False,False,False,True,False,True,False,True
3103,3303,3103,False,False,False,True,False,True,False,True
3104,3304,3104,False,False,False,True,False,True,False,True
3105,3305,3105,False,False,False,True,False,True,False,True
3106,3306,3106,False,False,False,True,False,True,False,True
3107,3307,3107,False,False,False,True,False,True,False,True
3108,3308,3108,False,False,False,True,False,True,False,True
3109,3309,3109,False,False,False,True,False,True,False,True
3110,3310,3110,False,False,False,True,False,True,False,True
3111,3311,3111,False,False,False,True,False,True,False,True
3112,3312,3112,False,False,False,True,False,True,False,True
3113,3313,3113,False,False,False,True,False,True,False,True
3114,3314,3114,False,False,False,True,False,True,False,True
3115,3315,3115,False,False,False,True,False,True,False,True
3116,3316,3116,False,False,False,True,False,True,False,True
3117,3317,3117,False,False,False,True,False,True,False,True
3118,3318,3118,False,False,False,True,False,True,False,True
3119,3319,3119,False,False,False,False,False,True,False,True
3120,3320,3120,False,False,False,False,False,True,False,True
3121,3321,3121,False,False,False,False,False,True,False,True
3122,3322,3122,False,False,False,False,False,True,False,True
3123,3323,3123,False,False,False,False,False,True,False,True
3124,3324,3124,False,False,False,False,False,True,False,True
3125,3325,3125,False,False,False,False,False,True,False,True
3126,3326,3126,False,False,False,False,False,True,False,True
3127,3327,3127,False,False,False,False,False,True,False,True
3128,3328,3128,False,False,False,False,False,True,False,True
3129,3329,3129,False,False,False,False,False,True,False,True
3130,3330,3130,False,False,False,False,False,True,False,True
3131,3331,3131,False,False,False,False,False,True,False,True
3132,3332,3132,False,False,False,False,False,True,False,True
3133,3333,3133,False,False,False,True,False,True,False,True
3134,3334,3134,False,False,False,True,False,True,False,True
3135,3335,3135,False,False,False,True,False,True,False,True
